customer_id,age,gender,item_purchased,product_type,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,previous_purchases,payment_method,frequency_of_purchases,age_group,purchase_freq_days
190,34,Male,Blouse,Apparel,96.49,Texas,M,Turquoise,Winter,2.8,Yes,Next Day Air,Yes,41,Credit Card,Fortnightly,adult,14
191,51,Female,Jacket,Outerwear,100.55,California,S,Purple,Summer,2.982608696,No,2-Day Shipping,No,8,Cash,Weekly,middle_aged,7
192,65,Female,Skirt,Apparel,110.4,California,S,White,Summer,4.2,Yes,Store Pickup,No,40,Cash,Fortnightly,senior,14
193,41,Male,Watch,Luxury Goods,103.44,Texas,S,Yellow,Fall,3.6,No,Store Pickup,No,11,Cash,Monthly,adult,30
194,50,Male,Dress,Apparel,43.17,New York,M,Brown,Fall,5,Yes,Store Pickup,No,36,Credit Card,Weekly,middle_aged,7
195,27,Male,Hat,Bags & Accessories,45.87,Hawaii,L,Red,Fall,1.6,No,Next Day Air,No,51,Credit Card,Weekly,young,7
196,47,Female,Watch,Luxury Goods,83.97,Maine,M,Teal,Winter,1.8,Yes,Free Shipping,No,27,PayPal,Bi-Weekly,middle_aged,14
197,40,Male,Sweater,Apparel,15.02,Ohio,XXL,White,Winter,3.5,Yes,Free Shipping,No,48,PayPal,Bi-Weekly,adult,14
198,28,Female,Sandals,Footwear,104.48,Oregon,M,White,Spring,1.7,No,2-Day Shipping,No,22,Venmo,Monthly,young,30
199,23,Female,Dress,Apparel,17.63,Florida,M,Blue,Fall,4,Yes,Store Pickup,No,34,Credit Card,Monthly,young,30
200,61,Male,Sweater,Apparel,78.63,West Virginia,L,Charcoal,Spring,1.2,No,Express,No,18,PayPal,Monthly,senior,30
201,21,Female,Blouse,Apparel,61.15,New Hampshire,L,Purple,Fall,3.010953979,Yes,2-Day Shipping,No,21,PayPal,Bi-Weekly,young,14
202,61,Female,Jacket,Outerwear,56.33,Montana,M,Green,Winter,1,Yes,Store Pickup,Yes,34,Credit Card,Quarterly,senior,90
203,68,Male,Shirt,Apparel,92.31,Kentucky,L,Pink,Fall,4,Yes,Standard,No,36,Credit Card,Monthly,senior,30
204,39,Male,Shirt,Apparel,18.51,Maine,M,Silver,Spring,4,No,Next Day Air,Yes,53,Venmo,Quarterly,adult,90
205,51,Male,Jacket,Outerwear,113.55,Missouri,L,Violet,Spring,2.3,No,Free Shipping,No,1,Cash,Annually,middle_aged,365
206,34,Female,Boots,Footwear,80.59,Kentucky,M,Violet,Spring,2,No,Standard,Yes,54,Bank Transfer,Weekly,adult,7
207,19,Female,Hat,Bags & Accessories,103.51,Missouri,L,Maroon,Fall,4.3,No,Next Day Air,Yes,16,Credit Card,Weekly,young,7
208,62,Female,Coat,Outerwear,102.88,Illinois,S,Brown,Fall,1.3,No,Store Pickup,No,56,Credit Card,Bi-Weekly,senior,14
209,45,Male,Sandals,Footwear,94.12,Oregon,XXL,Maroon,Fall,3.8,No,Express,Yes,41,Venmo,Fortnightly,middle_aged,14
210,63,Female,Sunglasses,Luxury Goods,106.8,Kentucky,S,Purple,Spring,3.1,Yes,Next Day Air,No,55,Credit Card,Fortnightly,senior,14
211,24,Male,Coat,Outerwear,85.28,Florida,M,Silver,Summer,4,Yes,Store Pickup,Yes,5,Venmo,Weekly,young,7
212,67,Female,Watch,Luxury Goods,15.03,New York,L,Green,Winter,3.3,Yes,Express,Yes,55,Credit Card,Quarterly,senior,90
213,39,Male,Sweater,Apparel,20.53,Oregon,L,Red,Spring,4.7,No,2-Day Shipping,Yes,40,PayPal,Annually,adult,365
214,19,Female,Watch,Luxury Goods,40.7,Missouri,L,Green,Summer,4,No,Store Pickup,No,42,Venmo,Bi-Weekly,young,14
215,38,Male,Dress,Apparel,99.12,Texas,M,Charcoal,Fall,4.7,Yes,Store Pickup,Yes,57,Bank Transfer,Weekly,adult,7
216,45,Female,Scarf,Apparel,54.1,Rhode Island,L,Green,Summer,4.1,Yes,2-Day Shipping,No,59,Credit Card,Bi-Weekly,middle_aged,14
217,52,Female,Dress,Apparel,31.52,New York,S,Red,Fall,1.9,No,Free Shipping,No,5,Venmo,Weekly,middle_aged,7
218,39,Female,Shoes,Footwear,117.3,California,M,Gray,Summer,5,Yes,Next Day Air,Yes,17,Bank Transfer,Quarterly,adult,90
219,63,Male,Jeans,Apparel,22.99,New Hampshire,M,Gold,Spring,4.6,Yes,Next Day Air,Yes,48,PayPal,Fortnightly,senior,14
220,56,Female,Shoes,Footwear,100.77,Delaware,L,Red,Spring,3.2,No,Express,No,20,Debit Card,Fortnightly,middle_aged,14
221,68,Male,Sunglasses,Luxury Goods,105.07,New York,L,Maroon,Winter,3.016713881,No,Store Pickup,Yes,52,Cash,Fortnightly,senior,14
222,34,Female,Hat,Bags & Accessories,50.95,Oregon,M,Maroon,Spring,1.5,Yes,Free Shipping,Yes,10,Bank Transfer,Fortnightly,adult,14
223,20,Female,Boots,Footwear,95.18,Missouri,M,Yellow,Winter,4.2,No,Standard,Yes,25,Cash,Weekly,young,7
224,25,Male,Jeans,Apparel,106.52,Arkansas,M,Red,Spring,3.3,Yes,Next Day Air,Yes,49,PayPal,Quarterly,young,90
225,65,Male,Boots,Footwear,39.4,Missouri,M,Purple,Fall,1.8,Yes,Free Shipping,Yes,35,Debit Card,Fortnightly,senior,14
226,60,Male,Skirt,Apparel,60.68,California,XXL,Olive,Fall,3.8,No,Standard,No,31,PayPal,Bi-Weekly,senior,14
227,39,Female,Skirt,Apparel,113.2,Montana,XXL,Maroon,Winter,4.9,No,Next Day Air,No,57,Debit Card,Fortnightly,adult,14
228,34,Male,Sandals,Footwear,43.61,Oregon,M,Charcoal,Winter,1.9,No,Free Shipping,No,49,PayPal,Bi-Weekly,adult,14
229,55,Male,Sandals,Footwear,112.7,West Virginia,L,Brown,Fall,1.5,Yes,2-Day Shipping,No,27,Cash,Monthly,middle_aged,30
230,64,Female,Shirt,Apparel,102.65,Wyoming,XL,Yellow,Winter,1.1,Yes,Next Day Air,No,44,Cash,Annually,senior,365
231,55,Male,Watch,Luxury Goods,17.8,New Hampshire,S,Gold,Winter,2.6,No,Express,Yes,27,Venmo,Quarterly,middle_aged,90
232,59,Male,Sandals,Footwear,78.63,Wyoming,L,Blue,Winter,1.3,Yes,Free Shipping,Yes,14,PayPal,Weekly,senior,7
233,42,Male,Shoes,Footwear,38.65,Hawaii,M,Yellow,Winter,4.4,No,Store Pickup,Yes,43,Venmo,Annually,adult,365
234,55,Male,Belt,Bags & Accessories,74.08,Delaware,L,Turquoise,Summer,3.1,Yes,Next Day Air,Yes,9,Cash,Monthly,middle_aged,30
235,60,Male,Shoes,Footwear,50.96,Massachusetts,L,Black,Spring,1.8,No,2-Day Shipping,No,12,Cash,Weekly,senior,7
236,30,Female,Hat,Bags & Accessories,111.48,California,L,Red,Winter,2.972365196,No,Free Shipping,No,34,PayPal,Fortnightly,young,14
237,66,Female,Boots,Footwear,71.51,Kentucky,XXL,Gold,Winter,4.1,Yes,Store Pickup,No,45,Cash,Weekly,senior,7
238,61,Male,Belt,Bags & Accessories,73.52,Wyoming,XXL,Green,Spring,1.1,Yes,Free Shipping,No,52,Credit Card,Annually,senior,365
239,34,Female,Watch,Luxury Goods,65.18,Massachusetts,M,Gold,Fall,3.3,Yes,Store Pickup,Yes,38,Bank Transfer,Fortnightly,adult,14
240,35,Male,Dress,Apparel,20.82,Montana,XXL,Blue,Fall,5,Yes,Next Day Air,No,29,Credit Card,Bi-Weekly,adult,14
241,55,Female,Coat,Outerwear,76.99,Ohio,XL,Black,Spring,3.1,Yes,Store Pickup,No,30,Venmo,Bi-Weekly,middle_aged,14
242,56,Male,Jeans,Apparel,83.76,California,M,Pink,Winter,4.3,Yes,Free Shipping,No,4,Bank Transfer,Bi-Weekly,middle_aged,14
243,21,Female,Hat,Bags & Accessories,117.36,Louisiana,M,Gray,Summer,4,No,2-Day Shipping,Yes,27,Venmo,Quarterly,young,90
244,20,Female,Sunglasses,Luxury Goods,56.64,Maine,S,Silver,Summer,1.6,Yes,Store Pickup,No,47,Cash,Fortnightly,young,14
245,34,Male,Sunglasses,Luxury Goods,84.41,Rhode Island,M,Charcoal,Winter,1.2,Yes,Free Shipping,No,40,Cash,Quarterly,adult,90
246,66,Female,Shorts,Apparel,87.07,Maine,XL,Teal,Spring,3.9,Yes,Standard,Yes,30,Debit Card,Monthly,senior,30
247,50,Male,Blouse,Apparel,46.52,New Hampshire,XXL,Brown,Winter,5,No,Store Pickup,Yes,56,PayPal,Fortnightly,middle_aged,14
248,33,Male,Shirt,Apparel,64.63,Wyoming,S,Maroon,Fall,1.6,No,Standard,No,51,Cash,Monthly,adult,30
249,51,Female,Coat,Outerwear,28.29,New York,XL,Blue,Spring,1.7,Yes,2-Day Shipping,Yes,48,Debit Card,Monthly,middle_aged,30
250,51,Female,Dress,Apparel,67.95,Kentucky,M,Gray,Summer,3.3,Yes,Express,No,25,Credit Card,Quarterly,middle_aged,90
251,65,Female,Jeans,Apparel,71.44,Kentucky,M,Turquoise,Summer,2.4,No,Standard,No,30,Credit Card,Fortnightly,senior,14
252,63,Female,Scarf,Apparel,82.66,Montana,L,White,Winter,3.9,No,2-Day Shipping,No,35,Bank Transfer,Weekly,senior,7
253,61,Male,Handbag,Bags & Accessories,112.05,Hawaii,L,Olive,Summer,4.6,Yes,2-Day Shipping,Yes,51,Cash,Quarterly,senior,90
254,57,Male,Handbag,Bags & Accessories,25.25,Texas,M,Olive,Winter,4.5,No,Free Shipping,Yes,56,PayPal,Weekly,senior,7
255,51,Male,Watch,Luxury Goods,113.94,Arkansas,M,Brown,Spring,1.4,No,Standard,No,24,Venmo,Weekly,middle_aged,7
256,35,Male,Jacket,Outerwear,64.38,Oregon,L,Black,Winter,1.3,No,Store Pickup,Yes,18,Cash,Annually,adult,365
257,59,Female,Sandals,Footwear,28.67,West Virginia,M,Purple,Summer,1.9,No,Standard,No,50,Venmo,Fortnightly,senior,14
258,66,Male,Sandals,Footwear,95.25,Wyoming,L,Gray,Spring,4.3,No,2-Day Shipping,Yes,55,Credit Card,Bi-Weekly,senior,14
259,21,Female,Belt,Bags & Accessories,96.36,New York,XL,Olive,Winter,4.1,No,Standard,No,14,Cash,Bi-Weekly,young,14
260,63,Female,Jacket,Outerwear,113.28,Louisiana,M,Blue,Spring,4.8,Yes,Free Shipping,Yes,53,Bank Transfer,Weekly,senior,7
261,30,Male,Coat,Outerwear,95.33,New York,M,Maroon,Fall,1.5,Yes,Free Shipping,Yes,18,PayPal,Bi-Weekly,young,14
262,25,Female,Belt,Bags & Accessories,43.51,Rhode Island,L,Charcoal,Winter,3.1,Yes,Next Day Air,Yes,30,PayPal,Monthly,young,30
263,51,Female,Blouse,Apparel,81.49,Illinois,M,Pink,Summer,3.010953979,Yes,Next Day Air,Yes,50,Venmo,Monthly,middle_aged,30
264,55,Female,Sunglasses,Luxury Goods,81.92,Delaware,S,Green,Summer,2.9,No,Next Day Air,No,18,Bank Transfer,Quarterly,middle_aged,90
265,39,Female,Shorts,Apparel,97.18,Oregon,XL,Green,Summer,2.7,No,Store Pickup,No,53,Credit Card,Monthly,adult,30
266,33,Male,Jeans,Apparel,60.89,Montana,S,Blue,Summer,2,No,Free Shipping,No,59,PayPal,Quarterly,adult,90
267,44,Male,Boots,Footwear,102.62,California,L,Red,Spring,3.5,Yes,Store Pickup,No,22,Venmo,Bi-Weekly,middle_aged,14
268,35,Male,Dress,Apparel,62.67,Texas,XL,White,Spring,2.2,No,2-Day Shipping,No,26,Credit Card,Fortnightly,adult,14
269,43,Female,Sweater,Apparel,110.13,Montana,L,Pink,Fall,3.010953979,Yes,Free Shipping,Yes,4,PayPal,Bi-Weekly,adult,14
270,33,Female,Shorts,Apparel,66.57,California,L,Pink,Summer,1.9,No,Express,Yes,7,Cash,Annually,adult,365
271,44,Female,Blouse,Apparel,55.3,Massachusetts,M,Red,Fall,3.010953979,No,Store Pickup,No,51,PayPal,Fortnightly,middle_aged,14
272,34,Male,Shoes,Footwear,26.51,Ohio,M,Gold,Summer,1.5,No,Store Pickup,No,33,Credit Card,Weekly,adult,7
273,25,Female,Shoes,Footwear,41.62,Hawaii,XL,Gray,Spring,2.5,No,Free Shipping,No,11,Debit Card,Fortnightly,young,14
274,36,Female,Watch,Luxury Goods,118.14,Missouri,M,Teal,Winter,2.6,No,Standard,No,5,Cash,Quarterly,adult,90
275,63,Male,Sandals,Footwear,31.69,Missouri,XL,Gold,Winter,2,Yes,2-Day Shipping,No,40,PayPal,Annually,senior,365
276,62,Female,Sunglasses,Luxury Goods,53.62,Missouri,M,Silver,Spring,4.7,No,Standard,No,11,Cash,Fortnightly,senior,14
277,60,Female,Hat,Bags & Accessories,108.98,Illinois,S,Olive,Fall,1.2,Yes,2-Day Shipping,Yes,40,Bank Transfer,Bi-Weekly,senior,14
278,56,Male,Shorts,Apparel,24.64,California,M,Teal,Fall,4.1,No,Standard,Yes,51,PayPal,Bi-Weekly,middle_aged,14
279,64,Male,Handbag,Bags & Accessories,62.99,Rhode Island,L,Blue,Fall,2.5,No,Next Day Air,No,11,PayPal,Weekly,senior,7
280,57,Male,Shorts,Apparel,59.22,New York,S,Silver,Summer,4,Yes,2-Day Shipping,No,42,Venmo,Annually,senior,365
281,46,Female,Shoes,Footwear,80.45,Ohio,XL,Olive,Summer,2.5,Yes,Store Pickup,Yes,10,Credit Card,Weekly,middle_aged,7
282,40,Female,Jacket,Outerwear,96.9,Maine,M,Gold,Summer,2.982608696,Yes,Express,No,41,Credit Card,Bi-Weekly,adult,14
283,35,Female,Jeans,Apparel,63.57,Hawaii,S,Green,Spring,3.010953979,No,Next Day Air,No,25,Venmo,Quarterly,adult,90
284,43,Male,Shirt,Apparel,48.17,Kentucky,M,Pink,Winter,1.6,Yes,Express,No,47,Debit Card,Weekly,adult,7
285,28,Female,Jeans,Apparel,34.01,New Hampshire,XL,Black,Fall,1.3,No,Standard,Yes,31,Debit Card,Quarterly,young,90
286,18,Female,Shorts,Apparel,88.73,Florida,S,Charcoal,Winter,3.010953979,Yes,Store Pickup,No,37,Debit Card,Monthly,young,30
287,34,Male,Coat,Outerwear,45.33,Hawaii,L,Violet,Winter,3,No,Express,Yes,42,Venmo,Fortnightly,adult,14
288,46,Male,Sandals,Footwear,55.99,Wyoming,XXL,Red,Fall,4.8,No,Standard,No,18,Bank Transfer,Bi-Weekly,middle_aged,14
289,30,Female,Boots,Footwear,50.94,Rhode Island,L,Silver,Summer,3.1,No,Next Day Air,No,29,Bank Transfer,Annually,young,365
290,20,Female,Belt,Bags & Accessories,116.81,California,L,Gray,Winter,2.2,Yes,Free Shipping,No,53,Venmo,Annually,young,365
291,42,Female,Scarf,Apparel,31.14,Missouri,XL,Maroon,Summer,3.010953979,No,Store Pickup,No,24,Credit Card,Quarterly,adult,90
292,21,Female,Hat,Bags & Accessories,104.15,Missouri,S,Brown,Summer,3.3,Yes,Store Pickup,Yes,21,Bank Transfer,Fortnightly,young,14
293,19,Male,Jacket,Outerwear,35.24,Wyoming,L,White,Summer,2.3,Yes,Free Shipping,No,24,Credit Card,Bi-Weekly,young,14
294,22,Female,Jacket,Outerwear,54.92,Massachusetts,XL,White,Spring,4.9,No,Store Pickup,Yes,21,Venmo,Fortnightly,young,14
295,45,Female,Blouse,Apparel,88.02,California,L,Yellow,Winter,3.010953979,Yes,Store Pickup,No,29,Venmo,Weekly,middle_aged,7
296,50,Male,Scarf,Apparel,58.66,Missouri,L,Pink,Winter,3.5,Yes,Free Shipping,No,5,PayPal,Fortnightly,middle_aged,14
297,68,Female,Skirt,Apparel,66.93,Hawaii,L,Red,Summer,1.4,Yes,Free Shipping,No,20,PayPal,Fortnightly,senior,14
298,35,Male,Hat,Bags & Accessories,118.56,Texas,S,Charcoal,Winter,3.9,Yes,Store Pickup,No,51,Bank Transfer,Quarterly,adult,90
299,23,Female,Hat,Bags & Accessories,56.26,Kentucky,XXL,Red,Summer,4.9,Yes,Store Pickup,Yes,16,Bank Transfer,Fortnightly,young,14
300,24,Male,Jeans,Apparel,80.37,West Virginia,L,Purple,Spring,1.2,No,Free Shipping,Yes,17,Bank Transfer,Monthly,young,30
301,28,Female,Scarf,Apparel,102.73,Arkansas,S,Brown,Spring,2.9,Yes,Next Day Air,No,22,Cash,Bi-Weekly,young,14
302,49,Male,Blouse,Apparel,43.59,Delaware,M,Brown,Spring,3.010953979,No,Store Pickup,No,1,Bank Transfer,Quarterly,middle_aged,90
303,52,Female,Shorts,Apparel,89.53,New York,XXL,Olive,Fall,3.010953979,No,Express,No,51,Credit Card,Bi-Weekly,middle_aged,14
304,20,Female,Blouse,Apparel,23.41,Missouri,M,Teal,Summer,1.3,Yes,2-Day Shipping,No,18,Venmo,Monthly,young,30
305,55,Female,Scarf,Apparel,93.41,Maine,L,Teal,Fall,2.5,No,Free Shipping,Yes,42,PayPal,Monthly,middle_aged,30
306,23,Female,Hat,Bags & Accessories,64.42,Texas,M,Black,Winter,2.2,No,Express,No,41,Bank Transfer,Fortnightly,young,14
307,21,Female,Sunglasses,Luxury Goods,117.52,Illinois,L,Pink,Spring,3.3,Yes,Express,Yes,21,Debit Card,Fortnightly,young,14
308,51,Female,Boots,Footwear,22.03,Missouri,S,Gray,Spring,4,No,Standard,No,48,Debit Card,Monthly,middle_aged,30
309,64,Female,Dress,Apparel,44.98,Montana,L,Violet,Fall,3.1,No,Next Day Air,Yes,56,Cash,Bi-Weekly,senior,14
310,68,Female,Boots,Footwear,37.53,Ohio,M,Silver,Summer,4,Yes,Next Day Air,No,8,PayPal,Bi-Weekly,senior,14
311,66,Male,Shoes,Footwear,37.8,New York,XL,White,Winter,1,No,2-Day Shipping,No,43,PayPal,Fortnightly,senior,14
312,61,Male,Sunglasses,Luxury Goods,27.08,Louisiana,M,Olive,Spring,2.9,Yes,Standard,Yes,46,Credit Card,Fortnightly,senior,14
313,39,Female,Belt,Bags & Accessories,73.03,Illinois,L,Teal,Winter,3.4,Yes,Free Shipping,No,18,Venmo,Quarterly,adult,90
314,43,Male,Blouse,Apparel,29.82,Florida,M,White,Summer,2.7,Yes,Next Day Air,No,58,Credit Card,Fortnightly,adult,14
315,23,Male,Dress,Apparel,94.31,Louisiana,XXL,White,Fall,4,No,Next Day Air,No,1,Bank Transfer,Weekly,young,7
316,61,Female,Hat,Bags & Accessories,115.29,California,L,Black,Summer,1.3,No,Next Day Air,No,15,Credit Card,Bi-Weekly,senior,14
317,31,Female,Watch,Luxury Goods,67.84,New York,M,Gold,Spring,4.5,No,Next Day Air,Yes,28,Cash,Bi-Weekly,young,14
318,25,Female,Sweater,Apparel,57.66,Texas,S,Green,Spring,1.6,Yes,Next Day Air,No,9,PayPal,Monthly,young,30
319,62,Male,Handbag,Bags & Accessories,109.03,Delaware,L,Violet,Fall,2.3,Yes,Free Shipping,No,12,Bank Transfer,Fortnightly,senior,14
320,47,Female,Boots,Footwear,21.64,Massachusetts,XL,Gold,Fall,2.9,No,Store Pickup,No,52,Cash,Bi-Weekly,middle_aged,14
321,67,Male,Jeans,Apparel,50.76,Illinois,XXL,Blue,Fall,3.8,No,Standard,Yes,10,Bank Transfer,Weekly,senior,7
322,50,Male,Hat,Bags & Accessories,80.44,Arkansas,S,Violet,Spring,3.4,Yes,2-Day Shipping,No,37,PayPal,Weekly,middle_aged,7
323,63,Male,Dress,Apparel,80.6,Texas,XL,Pink,Summer,4,Yes,Store Pickup,No,32,PayPal,Bi-Weekly,senior,14
324,37,Male,Scarf,Apparel,67.93,California,L,Black,Fall,2.8,No,Standard,Yes,9,Credit Card,Bi-Weekly,adult,14
325,28,Female,Shirt,Apparel,36.35,Texas,S,Gold,Fall,2.5,No,Free Shipping,No,55,Bank Transfer,Fortnightly,young,14
326,69,Male,Watch,Luxury Goods,118.94,Montana,M,Purple,Spring,3.016713881,Yes,Next Day Air,Yes,1,Credit Card,Annually,senior,365
327,46,Female,Shirt,Apparel,110.2,Illinois,M,Blue,Winter,2.8,Yes,Express,No,48,Debit Card,Weekly,middle_aged,7
328,31,Female,Scarf,Apparel,92.36,Florida,L,Blue,Spring,3.6,Yes,Free Shipping,No,35,Cash,Quarterly,young,90
329,21,Female,Boots,Footwear,48.1,Illinois,S,Violet,Winter,2.1,Yes,Next Day Air,No,57,Bank Transfer,Bi-Weekly,young,14
330,36,Male,Boots,Footwear,76.02,Rhode Island,M,Charcoal,Spring,3.2,Yes,Free Shipping,No,10,PayPal,Bi-Weekly,adult,14
331,22,Female,Shoes,Footwear,29.13,Florida,L,Black,Winter,1.7,No,Standard,No,11,PayPal,Weekly,young,7
332,30,Female,Coat,Outerwear,95.85,New Hampshire,XL,Silver,Spring,4.7,No,Next Day Air,No,27,Credit Card,Fortnightly,young,14
333,65,Female,Jacket,Outerwear,68.55,West Virginia,L,Charcoal,Spring,3,Yes,Standard,No,41,Credit Card,Fortnightly,senior,14
334,19,Male,Hat,Bags & Accessories,23.36,Florida,M,Teal,Fall,4.4,No,Free Shipping,Yes,27,Cash,Annually,young,365
335,61,Female,Sandals,Footwear,59.83,New York,L,Gray,Summer,2.991810919,No,2-Day Shipping,No,48,Venmo,Fortnightly,senior,14
336,24,Female,Handbag,Bags & Accessories,23.2,Hawaii,L,Turquoise,Spring,1.7,No,Standard,Yes,12,Cash,Annually,young,365
337,56,Female,Shorts,Apparel,49.46,Delaware,M,Violet,Spring,3.3,No,2-Day Shipping,No,18,Cash,Fortnightly,middle_aged,14
338,45,Male,Hat,Bags & Accessories,114.47,California,M,Violet,Spring,1.8,No,Free Shipping,No,4,Cash,Quarterly,middle_aged,90
339,40,Male,Jeans,Apparel,112.78,Wyoming,L,Charcoal,Summer,3.010953979,No,2-Day Shipping,Yes,11,Bank Transfer,Fortnightly,adult,14
340,59,Female,Sandals,Footwear,50.38,New Hampshire,XL,Brown,Summer,3.6,Yes,2-Day Shipping,No,6,Bank Transfer,Bi-Weekly,senior,14
341,60,Male,Watch,Luxury Goods,79.56,West Virginia,L,Turquoise,Fall,3.016713881,Yes,2-Day Shipping,No,12,PayPal,Fortnightly,senior,14
342,51,Female,Hat,Bags & Accessories,27.23,Kentucky,L,Charcoal,Spring,4.2,No,Express,No,7,Bank Transfer,Annually,middle_aged,365
343,26,Male,Shirt,Apparel,108.87,Kentucky,M,Turquoise,Winter,1,Yes,Standard,No,23,Credit Card,Fortnightly,young,14
344,30,Female,Boots,Footwear,109.49,Maine,L,White,Winter,3.9,Yes,Express,Yes,9,Venmo,Quarterly,young,90
345,57,Male,Scarf,Apparel,24.37,Texas,M,Blue,Winter,3.1,Yes,Express,No,44,Cash,Fortnightly,senior,14
346,58,Male,Sunglasses,Luxury Goods,112.46,California,S,Red,Winter,1.5,Yes,Free Shipping,No,41,Venmo,Bi-Weekly,senior,14
347,56,Male,Blouse,Apparel,85.53,Louisiana,M,Purple,Summer,3.010953979,Yes,Free Shipping,No,32,Debit Card,Annually,middle_aged,365
348,67,Female,Shirt,Apparel,93.15,Rhode Island,L,Yellow,Summer,2.1,No,Free Shipping,No,11,Credit Card,Weekly,senior,7
349,36,Female,Jacket,Outerwear,65.87,New York,L,Pink,Summer,2.982608696,No,2-Day Shipping,Yes,21,Debit Card,Weekly,adult,7
350,66,Male,Belt,Bags & Accessories,114.58,West Virginia,S,Violet,Spring,2.7,No,Free Shipping,No,17,Venmo,Fortnightly,senior,14
351,52,Male,Jacket,Outerwear,42.42,Rhode Island,L,Purple,Spring,3.8,No,Free Shipping,Yes,36,Venmo,Monthly,middle_aged,30
352,44,Male,Blouse,Apparel,102.71,Hawaii,M,Purple,Fall,1.4,Yes,Next Day Air,No,22,Venmo,Fortnightly,middle_aged,14
353,64,Male,Sunglasses,Luxury Goods,83.65,New Hampshire,XL,Pink,Summer,2.5,No,Next Day Air,Yes,49,Cash,Fortnightly,senior,14
354,55,Female,Sunglasses,Luxury Goods,26.72,Kentucky,M,Violet,Fall,3.016713881,No,Free Shipping,No,58,Bank Transfer,Weekly,middle_aged,7
355,32,Male,Dress,Apparel,58.19,Montana,XL,Teal,Fall,1.9,Yes,Next Day Air,No,45,Credit Card,Annually,adult,365
356,64,Female,Skirt,Apparel,65.34,Massachusetts,M,Brown,Spring,3.010953979,Yes,Express,No,3,Debit Card,Bi-Weekly,senior,14
357,35,Male,Scarf,Apparel,105.74,Maine,XL,Turquoise,Fall,3.010953979,No,Free Shipping,No,11,Credit Card,Bi-Weekly,adult,14
358,63,Female,Shirt,Apparel,50,Missouri,L,Gray,Fall,3.2,No,Express,Yes,3,PayPal,Bi-Weekly,senior,14
359,29,Female,Shorts,Apparel,49.47,Delaware,XXL,Yellow,Fall,3.010953979,Yes,Express,No,44,Venmo,Bi-Weekly,young,14
360,62,Female,Scarf,Apparel,43,Missouri,L,Green,Winter,2.1,Yes,Free Shipping,Yes,11,Cash,Bi-Weekly,senior,14
361,29,Female,Jeans,Apparel,75.7,New Hampshire,S,White,Summer,3.4,Yes,Express,Yes,42,Cash,Bi-Weekly,young,14
362,45,Male,Dress,Apparel,29.41,Wyoming,L,Green,Summer,4.1,No,Standard,No,13,Bank Transfer,Fortnightly,middle_aged,14
363,53,Male,Jeans,Apparel,67.63,Rhode Island,S,Black,Fall,2.2,No,Next Day Air,No,38,PayPal,Fortnightly,middle_aged,14
364,64,Female,Scarf,Apparel,94.58,Oregon,M,Blue,Summer,4.7,No,2-Day Shipping,No,28,Credit Card,Bi-Weekly,senior,14
365,37,Male,Shoes,Footwear,71.08,Kentucky,M,Gold,Spring,3.1,No,Express,No,41,Venmo,Weekly,adult,7
366,34,Male,Sunglasses,Luxury Goods,69.61,Hawaii,XXL,Black,Winter,1.9,No,Express,Yes,9,PayPal,Monthly,adult,30
367,20,Male,Watch,Luxury Goods,62.97,Louisiana,L,Green,Winter,2.9,Yes,Express,Yes,51,PayPal,Monthly,young,30
368,66,Female,Jacket,Outerwear,47.7,New York,XXL,Charcoal,Fall,3.3,Yes,Next Day Air,No,18,PayPal,Quarterly,senior,90
369,54,Male,Belt,Bags & Accessories,112.83,New Hampshire,M,Teal,Summer,1.5,Yes,2-Day Shipping,Yes,33,Credit Card,Weekly,middle_aged,7
370,47,Male,Belt,Bags & Accessories,28.85,Arkansas,M,Green,Winter,4.8,No,Express,No,43,PayPal,Quarterly,middle_aged,90
371,43,Female,Dress,Apparel,65.6,Florida,L,Yellow,Summer,3.4,No,2-Day Shipping,No,38,Credit Card,Fortnightly,adult,14
372,62,Female,Sweater,Apparel,19.64,California,M,Red,Fall,3.010953979,Yes,Free Shipping,No,7,Venmo,Weekly,senior,7
373,42,Female,Sunglasses,Luxury Goods,59.42,Massachusetts,S,Violet,Fall,2.7,Yes,Next Day Air,Yes,21,Venmo,Fortnightly,adult,14
374,66,Female,Boots,Footwear,102.91,Kentucky,M,Violet,Spring,3.7,Yes,2-Day Shipping,No,35,Cash,Fortnightly,senior,14
375,39,Male,Sweater,Apparel,77.66,Massachusetts,XXL,Olive,Winter,4.5,No,Next Day Air,No,35,PayPal,Quarterly,adult,90
376,53,Male,Skirt,Apparel,43.72,Maine,S,Violet,Fall,1.2,No,2-Day Shipping,No,31,Debit Card,Weekly,middle_aged,7
377,63,Male,Sweater,Apparel,97.84,California,M,Brown,Winter,4.4,Yes,Free Shipping,No,39,Bank Transfer,Annually,senior,365
378,54,Female,Watch,Luxury Goods,104.51,Texas,XL,Violet,Summer,4.6,No,Store Pickup,No,59,Debit Card,Monthly,middle_aged,30
379,46,Male,Shoes,Footwear,115.73,New Hampshire,M,Brown,Summer,4.8,Yes,Express,Yes,23,Cash,Fortnightly,middle_aged,14
380,18,Female,Sweater,Apparel,19.09,Arkansas,S,Brown,Summer,4.7,Yes,Store Pickup,No,30,Credit Card,Bi-Weekly,young,14
